Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
/home/ko/Desktop/IMG/robocam_2017_08_18_14_13_40_556.jpg;0;0;0;0;99.66925;85.58784;-0.005607076;56.82549;3.491801E-06
/home/ko/Desktop/IMG/robocam_2017_08_18_14_13_40_611.jpg;0;0;0;0;99.66925;85.58784;359.9941;56.82549;3.180911E-06
/home/ko/Desktop/IMG/robocam_2017_08_18_14_13_40_676.jpg;0;0;0;0;99.66924;85.58784;359.9938;56.82549;2.738391E-06
/home/ko/Desktop/IMG/robocam_2017_08_18_14_13_40_728.jpg;0;0;0;0;99.66924;85.58784;359.9937;56.82549;2.39905E-06
/home/ko/Desktop/IMG/robocam_2017_08_18_14_13_40_786.jpg;0;0;0;0;99.66924;85.58784;359.9937;56.82549;1.984461E-06
/home/ko/Desktop/IMG/robocam_2017_08_18_14_13_40_856.jpg;0;0.1168406;0;0;99.66846;85.58665;359.9618;56.82697;2.683051E-06
/home/ko/Desktop/IMG/robocam_2017_08_18_14_13_40_906.jpg;0;0;0.2700119;0.03170905;99.66905;85.58756;359.9868;56.82787;2.414995E-06
/home/ko/Desktop/IMG/robocam_2017_08_18_14_13_40_963.jpg;0;0;0.4440565;0;99.66906;85.58755;359.9879;56.82788;2.894826E-06
/home/ko/Desktop/IMG/robocam_2017_08_18_14_13_41_021.jpg;0;0;0.6184945;0;99.66905;85.58755;359.9893;56.82787;3.604567E-06
/home/ko/Desktop/IMG/robocam_2017_08_18_14_13_41_089.jpg;0;0;0.8116679;0;99.66904;85.58755;359.9907;56.82787;3.771945E-06
/home/ko/Desktop/IMG/robocam_2017_08_18_14_13_41_140.jpg;0;0;0.9955795;0;99.66903;85.58755;359.9922;56.82787;4.172777E-06
/home/ko/Desktop/IMG/robocam_2017_08_18_14_13_41_198.jpg;0;0;1;0;99.66902;85.58755;359.9938;56.82786;4.52796E-06
/home/ko/Desktop/IMG/robocam_2017_08_18_14_13_41_257.jpg;0;0;1;0;99.66901;85.58755;-0.004652434;56.82786;4.770168E-06
/home/ko/Desktop/IMG/robocam_2017_08_18_14_13_41_315.jpg;0;0;1;0;99.66901;85.58755;-0.003103021;56.82785;5.083507E-06
/home/ko/Desktop/IMG/robocam_2017_08_18_14_13_41_373.jpg;0;0;1;0;99.669;85.58755;-0.002095538;56.82785;5.281369E-06
/home/ko/Desktop/IMG/robocam_2017_08_18_14_13_41_434.jpg;0;0;1;0;99.66899;85.58755;-0.0006413243;56.82784;5.190033E-06
/home/ko/Desktop/IMG/robocam_2017_08_18_14_13_41_490.jpg;0;0;1;0;99.66898;85.58754;0.0007240074;56.82784;4.793852E-06
/home/ko/Desktop/IMG/robocam_2017_08_18_14_13_41_551.jpg;0;0;1;0;99.66897;85.58754;0.001980928;56.82784;4.233642E-06
